zip,campaign_id,name,is_active,state,state_id,cd,STUSAB,race,voter_person,volunteer_person
89108,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89108,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89109,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89110,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89110,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89113,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89113,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89115,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89115,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89117,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89117,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89118,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89118,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89119,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89119,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89120,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89120,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89121,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89122,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89122,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89123,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89124,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89124,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89128,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89128,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89129,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89130,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89131,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89134,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89134,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89135,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89138,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89139,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89141,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89142,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89142,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89143,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89144,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89144,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89145,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89145,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89146,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89147,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89147,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89148,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89149,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89156,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89156,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89156,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89161,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89166,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89169,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89178,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89179,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89183,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89191,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89301,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89310,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89310,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89311,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89316,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89316,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89317,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89318,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89319,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89402,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89403,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89404,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89405,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89406,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89408,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89409,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89410,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89411,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89412,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89413,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89414,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89415,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89418,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89419,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89421,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89421,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89422,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89423,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89424,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89425,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89426,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89427,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89428,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89429,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89430,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89431,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89433,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89434,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89436,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89438,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89439,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89439,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89440,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89441,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89442,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89444,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89444,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89445,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89447,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89447,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89448,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89449,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89450,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89451,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89460,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89501,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89502,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89503,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89506,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89508,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89509,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89510,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89511,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89512,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89519,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89521,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89523,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89701,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89702,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89703,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89704,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89705,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89706,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89801,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89815,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89820,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89821,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89822,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89825,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89828,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89830,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89831,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89832,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89832,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89835,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
89883,13,Steve Sisolak,0,Nevada,32,,NV,Statewide,,
37010,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37010,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37012,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37013,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,13.0,0.0
37015,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,11.0,0.0
37015,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,11.0,0.0
37015,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,11.0,0.0
37016,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37018,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37018,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37019,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37020,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37022,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37027,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,20.0,0.0
37027,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,20.0,0.0
37029,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37030,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37031,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37032,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37032,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37033,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37034,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37035,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37035,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37036,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37040,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,9.0,0.0
37042,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37043,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,12.0,0.0
37043,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,12.0,0.0
37047,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37047,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37048,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37049,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37050,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37051,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37051,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37055,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37055,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37057,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37058,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37059,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37060,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37060,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37061,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37062,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37062,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37064,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,13.0,0.0
37064,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,13.0,0.0
37066,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,7.0,0.0
37067,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,8.0,0.0
37069,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,7.0,0.0
37072,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,6.0,0.0
37072,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,6.0,0.0
37073,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37074,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37075,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,4.0,0.0
37076,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,6.0,0.0
37076,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,6.0,0.0
37080,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37080,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37082,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37083,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37085,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37085,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37086,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37086,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37087,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37090,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37091,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37095,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37096,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37097,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37098,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37101,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37110,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37110,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37115,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37122,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37122,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37122,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37127,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37128,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,5.0,0.0
37129,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,5.0,0.0
37130,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,4.0,0.0
37132,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37134,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37135,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37135,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37135,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37137,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37138,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,8.0,0.0
37138,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,8.0,0.0
37141,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37143,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37144,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37144,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37146,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37146,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37148,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37150,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37153,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37160,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37165,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37166,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37166,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37167,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37172,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,8.0,0.0
37174,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37174,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37175,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37178,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37179,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37180,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37181,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37181,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37183,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37183,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37184,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37185,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37186,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37187,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37188,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37189,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37190,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37190,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37201,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,22.0,0.0
37203,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,97.0,0.0
37204,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,32.0,0.0
37205,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,67.0,0.0
37206,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,38.0,0.0
37207,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,9.0,0.0
37208,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,9.0,0.0
37209,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,25.0,0.0
37210,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,10.0,0.0
37211,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,27.0,0.0
37212,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,55.0,0.0
37213,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37214,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,19.0,0.0
37215,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,63.0,0.0
37215,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,63.0,0.0
37216,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,8.0,0.0
37217,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,18.0,0.0
37218,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37219,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,33.0,0.0
37220,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,11.0,0.0
37221,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,31.0,0.0
37221,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,31.0,0.0
37228,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,12.0,0.0
37240,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37243,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,17.0,0.0
37246,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37301,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37302,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37303,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37305,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37306,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37307,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37309,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37310,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37310,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37311,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37311,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37312,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37312,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37313,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37315,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37317,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37318,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37321,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37322,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37322,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37323,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37323,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37324,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37326,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37327,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37329,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37330,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37330,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37331,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37334,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37335,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37338,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37338,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37339,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37341,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37342,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37343,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37345,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37347,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37350,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37351,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37352,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37353,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37353,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37354,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37355,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37356,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37357,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37357,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37359,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37360,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37360,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37363,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,3.0,0.0
37365,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37366,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37367,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37367,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37370,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37373,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37374,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37375,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37377,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37377,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37379,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37379,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37380,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37381,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37385,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37387,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37388,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37388,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37391,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37394,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37397,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37398,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37402,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37403,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37404,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37405,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37405,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,2.0,0.0
37406,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37407,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37408,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37409,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37410,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37411,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37412,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,0.0,0.0
37415,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,1.0,0.0
37416,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
37419,17,Victory Tennessee,0,Tennessee,47,,TN,Statewide,,
