"statetownid","x","y","pc11_state_id","pc11_town_id","polemp_all","emp_all","polemp_051","polemp_052","polemp_061","polemp_062","polemp_071","polemp_072","polemp_081","polemp_089","polemp_091","polemp_099","polemp_101","polemp_104","polemp_105","polemp_106","polemp_110","polemp_120","polemp_131","polemp_139","polemp_141","polemp_151","polemp_170","polemp_191","polemp_192","polemp_201","polemp_202","polemp_203","polemp_210","polemp_221","polemp_222","polemp_231","polemp_239","polemp_241","polemp_242","polemp_243","polemp_251","polemp_252","polemp_259","polemp_261","polemp_262","polemp_263","polemp_264","polemp_266","polemp_271","polemp_272","polemp_273","polemp_274","polemp_275","polemp_279","polemp_281","polemp_282","polemp_291","polemp_292","polemp_293","polemp_302","polemp_303","polemp_304","polemp_309","polemp_325","polemp_351","polemp_352"
"17278358",91.8996222962982,25.5522548861183,"17","278358",316,5396,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,21,136,33,6,0,3,0,5,0,0,0,0,0,2,0,0,0,26,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,48
"17278359",91.9143733965444,25.5540771901054,"17","278359",269,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,13,117,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,8,0
"17278360",91.8575337704602,25.578231649539,"17","278360",23,640,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17278361",91.8470862720245,25.572009602071,"17","278361",27,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17278362",91.8700884926013,25.5388446071436,"17","278362",32,456,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"17278901",91.7206933022521,25.2842128007049,"17","278901",118,1211,44,0,0,0,0,0,13,0,0,0,1,0,0,0,9,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,9,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17801536",90.213944414537,25.5085831440247,"17","801536",629,10066,58,0,0,0,0,2,37,0,0,0,10,0,0,13,5,1,121,10,249,0,0,0,5,6,0,0,26,1,0,2,0,6,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19
"17801537",90.6165010961267,25.8955663976329,"17","801537",394,2309,0,0,0,0,0,0,4,0,0,0,0,0,4,12,0,0,283,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
"17801538",90.6028160523731,25.5017819589169,"17","801538",181,5265,48,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17801539",90.6393373417142,25.1987600595581,"17","801539",208,2375,72,0,0,0,0,1,0,0,0,0,10,0,0,3,0,0,6,0,79,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30,0
"17801543",91.8795491121724,25.560610461074,"17","801543",70,1773,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17801544",91.8930525381012,25.576013894261,"17","801544",2676,39688,21,0,0,0,0,0,11,0,0,0,21,0,0,26,23,0,1,108,811,13,3,0,1,1,0,0,0,0,0,0,0,39,2,40,119,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1331,49
"18279898",89.9729500949782,26.440885316611,"18","279898",23,524,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18280388",90.3638983202565,26.4445000171573,"18","280388",50,632,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,5,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18280885",89.8293658247458,26.112001475347,"18","280885",191,1661,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,79,2,55,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18281039",89.959499112383,26.0388341392642,"18","281039",33,829,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18281338",90.2181513839275,26.2285253679557,"18","281338",19,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18281759",89.8608331306881,25.5424627250045,"18","281759",251,3369,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,12,9,20,83,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,57,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18282027",90.3003150995859,26.0025618339297,"18","282027",34,739,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,13,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18282248",90.5734048014619,26.1499615974631,"18","282248",11,403,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"18282249",90.5895932771482,26.1394177990353,"18","282249",13,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18282403",90.6470069201082,26.0227887974191,"18","282403",164,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,19,49,0,0,0,3,0,0,0,0,0,0,0,2,4,0,0,23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18282404",90.6758116258297,26.0198342649437,"18","282404",142,1401,11,0,0,0,0,0,6,0,0,0,0,0,0,21,0,6,34,2,19,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
"18282405",90.6556716589114,26.0107180983059,"18","282405",39,675,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"18282470",90.7865355797453,25.9360972110775,"18","282470",41,665,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18282471",90.7806841831626,25.9710460650838,"18","282471",72,772,0,0,0,0,0,0,0,0,0,0,0,0,18,2,4,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,18,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18282472",90.7928378931168,25.9737799324435,"18","282472",68,1282,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,7,4,2,16,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18282691",90.9863495045961,26.5236517595151,"18","282691",169,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,28,18,78,0,8,0,0,5,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18282692",90.9928116029868,26.5139354804099,"18","282692",301,3349,0,0,0,0,0,0,0,0,3,0,1,0,12,43,3,0,39,27,51,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,20,0,88,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18283005",91.1503621392226,26.2749847055904,"18","283005",325,3819,0,0,0,0,0,0,0,0,0,0,12,0,4,16,0,0,49,21,110,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,34,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18283613",92.1986442131707,26.1147001116295,"18","283613",360,4681,0,0,0,0,0,0,0,0,0,0,2,3,4,32,4,0,17,31,147,2,0,0,0,0,0,0,0,0,0,0,10,3,0,0,14,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69,0
"18283614",92.233304596503,26.1262239833787,"18","283614",26,710,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"18283615",92.2155446448742,26.1202922861261,"18","283615",158,586,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"18283737",92.2502114225884,26.401153785741,"18","283737",83,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,3,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"18283840",92.4213585889322,26.4447997230919,"18","283840",183,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,1,6,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"18284490",92.7463878302173,26.4224622998544,"18","284490",233,4107,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,4,3,19,129,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18284816",92.7161039754152,26.3496711634929,"18","284816",175,2057,0,0,0,0,0,0,7,0,0,0,1,0,1,2,1,0,6,17,111,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18284817",92.7035759895191,26.347894193524,"18","284817",28,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18284818",92.6849187230088,26.3403314189852,"18","284818",155,2761,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,6,35,72,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18285193",92.8771011682248,26.014923404985,"18","285193",99,725,0,0,0,0,0,0,0,0,0,0,0,4,0,35,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18285194",92.8686411979042,25.992683909013,"18","285194",234,1184,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,195,2,11,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18285195",92.8373932279764,26.0209153156622,"18","285195",199,1015,0,0,0,0,0,0,0,0,0,0,0,0,3,43,0,0,59,0,31,0,0,0,0,0,0,0,0,0,0,0,3,58,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18285309",92.732953650623,26.1159541908105,"18","285309",118,1321,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18285495",93.211386796983,25.7393265500363,"18","285495",661,4790,0,0,0,0,0,0,0,0,0,0,0,0,3,24,6,0,5,3,94,1,3,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,143,0
"18286340",92.7917827902191,26.6635179034244,"18","286340",222,1596,0,0,0,0,0,0,0,0,0,0,0,0,12,73,7,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,71,0,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18286341",92.8190135311545,26.6629184146373,"18","286341",97,897,0,0,0,0,0,0,7,0,0,0,0,0,34,3,0,2,0,3,9,0,0,0,1,0,33,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18286342",92.8234249025053,26.6565084948324,"18","286342",35,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,0,0,7,0,2,0,0,0,9,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18289621",95.237263422048,27.8225831260114,"18","289621",65,909,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,10,17,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18289622",95.2466235636939,27.8396930774501,"18","289622",59,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0
"18290058",95.7519752651368,27.8904114432382,"18","290058",225,2067,1,0,0,0,0,0,3,0,0,0,5,0,5,16,0,0,34,40,75,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18290740",95.5578670620232,27.4145062887226,"18","290740",29,515,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18290741",95.343803925904,27.4861332442508,"18","290741",73,1187,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,27,7,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18290742",95.3495731846066,27.5094167546557,"18","290742",22,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18291062",95.642685308176,27.3820854365278,"18","291062",87,2177,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,12,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,3
"18291063",95.7309001801144,27.2816513708789,"18","291063",27,353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18291064",95.7528385240075,27.2906853814469,"18","291064",485,1943,361,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,10,44,0,0,0,1,0,1,0,0,0,0,0,20,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
"18291065",95.8104604658165,27.2942363617073,"18","291065",34,306,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"18291253",94.9384348770179,27.4472209277637,"18","291253",53,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"18291355",94.951242783921,27.4727625282822,"18","291355",2,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"18291703",95.3239262776386,27.3589005263744,"18","291703",249,3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,14,137,0,0,0,0,0,0,0,0,3,6,0,1,0,0,7,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,17,15
"18291704",95.3193793341168,27.3368258110313,"18","291704",2123,5454,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,8,3,87,0,2,0,1599,0,0,0,0,0,0,0,0,0,0,0,20,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0
"18292012",94.9178728537467,27.1819732114326,"18","292012",134,2109,0,0,0,0,0,0,0,0,0,0,3,0,1,7,8,0,0,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"18292421",95.3613971566178,27.1872732229305,"18","292421",901,3455,0,0,0,0,0,0,40,0,0,0,1,0,10,5,10,0,9,30,106,0,0,0,1,363,0,0,0,0,0,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,23
"18293297",94.8484579899203,27.0971659041466,"18","293297",102,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18293676",94.2038167558683,26.7788241016573,"18","293676",41,643,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18293677",94.1685701425196,26.7607681918723,"18","293677",47,477,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18293678",94.1280837413811,26.7136264762487,"18","293678",87,682,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,50,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18293679",94.1861974575172,26.7088256561638,"18","293679",32,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"18293752",94.2344384899222,26.7336547731314,"18","293752",106,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,5,38,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0,18,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"18293753",94.2170696723137,26.7074724899264,"18","293753",159,1341,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,22,37,0,0,0,6,0,2,0,0,0,0,0,1,0,0,0,73,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18293754",94.2063965123203,26.7522043858942,"18","293754",47,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,9,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18294282",93.627662970857,26.6380743405667,"18","294282",19,160,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18294283",93.7921327825778,26.5785778755154,"18","294283",4,527,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"18296732",93.3017404752586,26.0548462385058,"18","296732",9,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299130",92.5686906023924,24.8847984336183,"18","299130",39,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299131",92.5909038434989,24.9291237115064,"18","299131",74,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299378",92.7603820907363,24.8684058076609,"18","299378",18,634,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299379",92.7655575648183,24.852074634442,"18","299379",81,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,8,0,1,0,0,0,3,0,0,0,33,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"18299380",92.8090263424327,24.8671504934908,"18","299380",29,643,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299381",92.7937705147801,24.8542910227165,"18","299381",5,263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299382",92.7769567097089,24.819421642607,"18","299382",187,1137,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,2,2,166,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299383",92.7773951694566,24.7921910413425,"18","299383",36,755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299384",92.8254576340556,24.8272182444903,"18","299384",35,739,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299385",92.7387923856132,24.6929019694631,"18","299385",74,633,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,55,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"18299386",92.7955170713988,24.80840799726,"18","299386",85,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,23,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"18299387",92.8028184194295,24.8491283381501,"18","299387",16,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299388",92.7833282651239,24.8066330544693,"18","299388",175,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,10,35,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,10,0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299389",92.8046075455184,24.8085544901587,"18","299389",122,1025,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,53,6
"18299390",92.7768987310439,24.8326070713819,"18","299390",21,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
