id,x,y
"15544",72.35,22.65
"15545",72.45,22.65
"15546",72.55,22.65
"15547",72.65,22.65
"15548",72.75,22.65
"15551",73.05,22.65
"15552",73.15,22.65
"15553",73.25,22.65
"15554",73.35,22.65
"15555",73.45,22.65
"15556",73.55,22.65
"15557",73.65,22.65
"15558",73.75,22.65
"15587",76.65,22.65
"15588",76.75,22.65
"15589",76.85,22.65
"15590",76.95,22.65
"15591",77.05,22.65
"15592",77.15,22.65
"15593",77.25,22.65
"15594",77.35,22.65
"15595",77.45,22.65
"15596",77.55,22.65
"15597",77.65,22.65
"15598",77.75,22.65
"15599",77.85,22.65
"15600",77.95,22.65
"15601",78.05,22.65
"15602",78.15,22.65
"15603",78.25,22.65
"15604",78.35,22.65
"15605",78.45,22.65
"15606",78.55,22.65
"15607",78.65,22.65
"15608",78.75,22.65
"15609",78.85,22.65
"15610",78.95,22.65
"15611",79.05,22.65
"15620",79.95,22.65
"15621",80.05,22.65
"15622",80.15,22.65
"15623",80.25,22.65
"15624",80.35,22.65
"15677",85.65,22.65
"15678",85.75,22.65
"15679",85.85,22.65
"15680",85.95,22.65
"15681",86.05,22.65
"15682",86.15,22.65
"15683",86.25,22.65
"15684",86.35,22.65
"15685",86.45,22.65
"15686",86.55,22.65
"15687",86.65,22.65
"15688",86.75,22.65
"15806",72.05,22.75
"15807",72.15,22.75
"15808",72.25,22.75
"15809",72.35,22.75
"15810",72.45,22.75
"15811",72.55,22.75
"15816",73.05,22.75
"15817",73.15,22.75
"15818",73.25,22.75
"15819",73.35,22.75
"15820",73.45,22.75
"15821",73.55,22.75
"15822",73.65,22.75
"15823",73.75,22.75
"15852",76.65,22.75
"15853",76.75,22.75
"15854",76.85,22.75
"15855",76.95,22.75
"15856",77.05,22.75
"15857",77.15,22.75
"15858",77.25,22.75
"15859",77.35,22.75
"15860",77.45,22.75
"15861",77.55,22.75
"15862",77.65,22.75
"15863",77.75,22.75
"15864",77.85,22.75
"15865",77.95,22.75
"15866",78.05,22.75
"15867",78.15,22.75
"15868",78.25,22.75
"15869",78.35,22.75
"15870",78.45,22.75
"15871",78.55,22.75
"15872",78.65,22.75
"15873",78.75,22.75
"15874",78.85,22.75
"15875",78.95,22.75
"15876",79.05,22.75
"15877",79.15,22.75
"15878",79.25,22.75
"15879",79.35,22.75
"15880",79.45,22.75
"15881",79.55,22.75
"15882",79.65,22.75
"15883",79.75,22.75
"15884",79.85,22.75
"15885",79.95,22.75
"15886",80.05,22.75
"15887",80.15,22.75
"15888",80.25,22.75
"15889",80.35,22.75
"15942",85.65,22.75
"15943",85.75,22.75
"15944",85.85,22.75
"15945",85.95,22.75
"15946",86.05,22.75
"15947",86.15,22.75
"15948",86.25,22.75
"15949",86.35,22.75
"15950",86.45,22.75
"15951",86.55,22.75
"15952",86.65,22.75
"15953",86.75,22.75
"16071",72.05,22.85
"16072",72.15,22.85
"16073",72.25,22.85
"16074",72.35,22.85
"16075",72.45,22.85
"16076",72.55,22.85
"16077",72.65,22.85
"16082",73.15,22.85
"16083",73.25,22.85
"16084",73.35,22.85
"16085",73.45,22.85
"16086",73.55,22.85
"16087",73.65,22.85
"16088",73.75,22.85
"16089",73.85,22.85
"16117",76.65,22.85
"16118",76.75,22.85
"16119",76.85,22.85
"16120",76.95,22.85
"16121",77.05,22.85
"16122",77.15,22.85
"16123",77.25,22.85
"16124",77.35,22.85
"16125",77.45,22.85
"16126",77.55,22.85
"16127",77.65,22.85
"16128",77.75,22.85
"16129",77.85,22.85
"16130",77.95,22.85
"16131",78.05,22.85
"16132",78.15,22.85
"16133",78.25,22.85
"16134",78.35,22.85
"16135",78.45,22.85
"16136",78.55,22.85
"16137",78.65,22.85
"16138",78.75,22.85
"16139",78.85,22.85
"16140",78.95,22.85
"16141",79.05,22.85
"16142",79.15,22.85
"16143",79.25,22.85
"16144",79.35,22.85
"16145",79.45,22.85
"16146",79.55,22.85
"16147",79.65,22.85
"16148",79.75,22.85
"16149",79.85,22.85
"16150",79.95,22.85
"16151",80.05,22.85
"16152",80.15,22.85
"16153",80.25,22.85
"16154",80.35,22.85
"16207",85.65,22.85
"16208",85.75,22.85
"16209",85.85,22.85
"16210",85.95,22.85
"16211",86.05,22.85
"16212",86.15,22.85
"16213",86.25,22.85
"16214",86.35,22.85
"16215",86.45,22.85
"16216",86.55,22.85
"16217",86.65,22.85
"16218",86.75,22.85
"16337",72.05,22.95
"16338",72.15,22.95
"16339",72.25,22.95
"16340",72.35,22.95
"16341",72.45,22.95
"16342",72.55,22.95
"16343",72.65,22.95
"16344",72.75,22.95
"16345",72.85,22.95
"16348",73.15,22.95
"16349",73.25,22.95
"16350",73.35,22.95
"16351",73.45,22.95
"16352",73.55,22.95
"16353",73.65,22.95
"16354",73.75,22.95
"16355",73.85,22.95
"16385",76.85,22.95
"16386",76.95,22.95
"16387",77.05,22.95
"16388",77.15,22.95
"16389",77.25,22.95
"16390",77.35,22.95
"16391",77.45,22.95
"16392",77.55,22.95
"16393",77.65,22.95
"16394",77.75,22.95
"16395",77.85,22.95
"16396",77.95,22.95
"16397",78.05,22.95
"16398",78.15,22.95
"16399",78.25,22.95
"16400",78.35,22.95
"16401",78.45,22.95
"16402",78.55,22.95
"16403",78.65,22.95
"16404",78.75,22.95
"16405",78.85,22.95
"16406",78.95,22.95
"16407",79.05,22.95
"16408",79.15,22.95
"16409",79.25,22.95
"16410",79.35,22.95
"16411",79.45,22.95
"16412",79.55,22.95
"16413",79.65,22.95
"16414",79.75,22.95
"16415",79.85,22.95
"16416",79.95,22.95
"16417",80.05,22.95
"16418",80.15,22.95
"16419",80.25,22.95
"16420",80.35,22.95
"16473",85.65,22.95
"16474",85.75,22.95
"16475",85.85,22.95
"16476",85.95,22.95
"16477",86.05,22.95
"16478",86.15,22.95
"16479",86.25,22.95
"16480",86.35,22.95
"16604",72.05,23.05
"16605",72.15,23.05
"16606",72.25,23.05
"16607",72.35,23.05
"16608",72.45,23.05
"16609",72.55,23.05
"16610",72.65,23.05
"16611",72.75,23.05
"16612",72.85,23.05
"16617",73.35,23.05
"16618",73.45,23.05
"16619",73.55,23.05
"16620",73.65,23.05
"16621",73.75,23.05
"16622",73.85,23.05
"16623",73.95,23.05
"16624",74.05,23.05
"16625",74.15,23.05
"16655",77.15,23.05
"16656",77.25,23.05
"16657",77.35,23.05
"16658",77.45,23.05
"16659",77.55,23.05
"16660",77.65,23.05
"16661",77.75,23.05
"16662",77.85,23.05
"16663",77.95,23.05
"16664",78.05,23.05
"16665",78.15,23.05
"16666",78.25,23.05
"16667",78.35,23.05
"16668",78.45,23.05
"16669",78.55,23.05
"16670",78.65,23.05
"16671",78.75,23.05
"16672",78.85,23.05
"16673",78.95,23.05
"16674",79.05,23.05
"16675",79.15,23.05
"16676",79.25,23.05
"16677",79.35,23.05
"16678",79.45,23.05
"16679",79.55,23.05
"16680",79.65,23.05
"16681",79.75,23.05
"16682",79.85,23.05
"16683",79.95,23.05
"16684",80.05,23.05
"16685",80.15,23.05
"16686",80.25,23.05
"16687",80.35,23.05
"16740",85.65,23.05
"16741",85.75,23.05
"16742",85.85,23.05
"16743",85.95,23.05
"16744",86.05,23.05
"16745",86.15,23.05
"16746",86.25,23.05
"16747",86.35,23.05
"16872",72.05,23.15
"16873",72.15,23.15
"16874",72.25,23.15
"16875",72.35,23.15
"16876",72.45,23.15
"16877",72.55,23.15
"16878",72.65,23.15
"16879",72.75,23.15
"16880",72.85,23.15
"16885",73.35,23.15
"16886",73.45,23.15
"16887",73.55,23.15
"16888",73.65,23.15
"16889",73.75,23.15
"16890",73.85,23.15
"16891",73.95,23.15
"16892",74.05,23.15
"16893",74.15,23.15
"16894",74.25,23.15
"16929",77.75,23.15
"16930",77.85,23.15
"16931",77.95,23.15
"16932",78.05,23.15
"16933",78.15,23.15
"16934",78.25,23.15
"16935",78.35,23.15
"16936",78.45,23.15
"16937",78.55,23.15
"16938",78.65,23.15
"16939",78.75,23.15
"16940",78.85,23.15
"16941",78.95,23.15
"16942",79.05,23.15
"16943",79.15,23.15
"16944",79.25,23.15
"16945",79.35,23.15
"16946",79.45,23.15
"16947",79.55,23.15
"16948",79.65,23.15
"16949",79.75,23.15
"16950",79.85,23.15
"16951",79.95,23.15
"16952",80.05,23.15
"16953",80.15,23.15
"16954",80.25,23.15
"16955",80.35,23.15
"17008",85.65,23.15
"17009",85.75,23.15
"17010",85.85,23.15
"17011",85.95,23.15
"17012",86.05,23.15
"17013",86.15,23.15
"17014",86.25,23.15
"17015",86.35,23.15
"17141",72.15,23.25
"17142",72.25,23.25
"17143",72.35,23.25
"17144",72.45,23.25
"17145",72.55,23.25
"17146",72.65,23.25
"17147",72.75,23.25
"17148",72.85,23.25
"17153",73.35,23.25
"17154",73.45,23.25
"17155",73.55,23.25
"17156",73.65,23.25
"17157",73.75,23.25
"17158",73.85,23.25
"17159",73.95,23.25
"17160",74.05,23.25
"17161",74.15,23.25
"17162",74.25,23.25
"17203",78.35,23.25
"17204",78.45,23.25
"17205",78.55,23.25
"17206",78.65,23.25
"17207",78.75,23.25
"17208",78.85,23.25
"17209",78.95,23.25
"17210",79.05,23.25
"17211",79.15,23.25
"17212",79.25,23.25
"17213",79.35,23.25
"17214",79.45,23.25
"17215",79.55,23.25
"17216",79.65,23.25
"17217",79.75,23.25
"17218",79.85,23.25
"17276",85.65,23.25
"17277",85.75,23.25
"17278",85.85,23.25
"17279",85.95,23.25
"17280",86.05,23.25
"17281",86.15,23.25
"17282",86.25,23.25
"17283",86.35,23.25
"17412",72.25,23.35
"17413",72.35,23.35
"17414",72.45,23.35
"17415",72.55,23.35
"17416",72.65,23.35
"17417",72.75,23.35
"17418",72.85,23.35
"17426",73.65,23.35
"17427",73.75,23.35
"17428",73.85,23.35
"17429",73.95,23.35
"17430",74.05,23.35
"17431",74.15,23.35
"17432",74.25,23.35
"17433",74.35,23.35
"17434",74.45,23.35
"17435",74.55,23.35
"17437",74.75,23.35
"17438",74.85,23.35
"17439",74.95,23.35
"17440",75.05,23.35
"17473",78.35,23.35
"17474",78.45,23.35
"17475",78.55,23.35
"17476",78.65,23.35
"17477",78.75,23.35
"17478",78.85,23.35
"17479",78.95,23.35
"17480",79.05,23.35
"17481",79.15,23.35
"17482",79.25,23.35
"17483",79.35,23.35
"17484",79.45,23.35
"17485",79.55,23.35
"17486",79.65,23.35
"17487",79.75,23.35
"17488",79.85,23.35
"17546",85.65,23.35
"17547",85.75,23.35
"17550",86.05,23.35
"17551",86.15,23.35
"17552",86.25,23.35
"17553",86.35,23.35
"17671",71.15,23.45
"17672",71.25,23.45
"17673",71.35,23.45
"17674",71.45,23.45
"17675",71.55,23.45
"17676",71.65,23.45
"17677",71.75,23.45
"17682",72.25,23.45
"17683",72.35,23.45
"17684",72.45,23.45
"17685",72.55,23.45
"17686",72.65,23.45
"17687",72.75,23.45
"17688",72.85,23.45
"17696",73.65,23.45
"17697",73.75,23.45
"17698",73.85,23.45
"17699",73.95,23.45
"17700",74.05,23.45
"17701",74.15,23.45
"17702",74.25,23.45
"17703",74.35,23.45
"17704",74.45,23.45
"17705",74.55,23.45
"17706",74.65,23.45
"17707",74.75,23.45
"17708",74.85,23.45
"17709",74.95,23.45
"17710",75.05,23.45
"17751",79.15,23.45
"17752",79.25,23.45
"17753",79.35,23.45
"17754",79.45,23.45
"17755",79.55,23.45
"17756",79.65,23.45
"17757",79.75,23.45
"17758",79.85,23.45
"17942",71.15,23.55
"17943",71.25,23.55
"17944",71.35,23.55
"17945",71.45,23.55
"17946",71.55,23.55
"17947",71.65,23.55
"17948",71.75,23.55
"17953",72.25,23.55
"17954",72.35,23.55
"17955",72.45,23.55
"17956",72.55,23.55
"17957",72.65,23.55
"17958",72.75,23.55
"17967",73.65,23.55
"17968",73.75,23.55
"17969",73.85,23.55
"17970",73.95,23.55
"17971",74.05,23.55
"17972",74.15,23.55
"17973",74.25,23.55
"17974",74.35,23.55
"17975",74.45,23.55
"17976",74.55,23.55
"17977",74.65,23.55
"17978",74.75,23.55
"17979",74.85,23.55
"17980",74.95,23.55
"17981",75.05,23.55
"17985",75.45,23.55
"17986",75.55,23.55
"17987",75.65,23.55
"17988",75.75,23.55
"17989",75.85,23.55
"17990",75.95,23.55
"17991",76.05,23.55
"18214",71.15,23.65
"18215",71.25,23.65
"18216",71.35,23.65
"18217",71.45,23.65
"18218",71.55,23.65
"18219",71.65,23.65
"18220",71.75,23.65
"18240",73.75,23.65
"18241",73.85,23.65
"18242",73.95,23.65
"18243",74.05,23.65
"18244",74.15,23.65
"18245",74.25,23.65
"18246",74.35,23.65
"18247",74.45,23.65
"18248",74.55,23.65
"18249",74.65,23.65
"18250",74.75,23.65
"18251",74.85,23.65
"18252",74.95,23.65
"18253",75.05,23.65
"18257",75.45,23.65
"18258",75.55,23.65
"18259",75.65,23.65
"18260",75.75,23.65
"18261",75.85,23.65
"18262",75.95,23.65
"18263",76.05,23.65
"18486",71.15,23.75
"18487",71.25,23.75
"18488",71.35,23.75
"18489",71.45,23.75
"18490",71.55,23.75
"18491",71.65,23.75
"18492",71.75,23.75
"18512",73.75,23.75
"18513",73.85,23.75
"18514",73.95,23.75
"18515",74.05,23.75
"18516",74.15,23.75
"18517",74.25,23.75
"18527",75.25,23.75
"18528",75.35,23.75
"18529",75.45,23.75
"18530",75.55,23.75
"18531",75.65,23.75
"18532",75.75,23.75
"18533",75.85,23.75
"18534",75.95,23.75
"18535",76.05,23.75
"18759",71.15,23.85
"18760",71.25,23.85
"18761",71.35,23.85
"18762",71.45,23.85
"18763",71.55,23.85
"18764",71.65,23.85
"18765",71.75,23.85
"18766",71.85,23.85
"18767",71.95,23.85
"18768",72.05,23.85
"18785",73.75,23.85
"18786",73.85,23.85
"18787",73.95,23.85
"18788",74.05,23.85
"18789",74.15,23.85
"18800",75.25,23.85
"18801",75.35,23.85
"18802",75.45,23.85
"18803",75.55,23.85
"18804",75.65,23.85
"18805",75.75,23.85
"18806",75.85,23.85
"18807",75.95,23.85
"18808",76.05,23.85
"19033",71.15,23.95
"19034",71.25,23.95
"19035",71.35,23.95
"19036",71.45,23.95
"19037",71.55,23.95
"19038",71.65,23.95
"19039",71.75,23.95
"19040",71.85,23.95
"19041",71.95,23.95
"19042",72.05,23.95
"19043",72.15,23.95
"19044",72.25,23.95
"19045",72.35,23.95
"19046",72.45,23.95
"19047",72.55,23.95
"19074",75.25,23.95
"19075",75.35,23.95
"19076",75.45,23.95
"19077",75.55,23.95
"19078",75.65,23.95
"19079",75.75,23.95
"19308",71.15,24.05
"19309",71.25,24.05
"19310",71.35,24.05
"19311",71.45,24.05
"19312",71.55,24.05
"19313",71.65,24.05
"19314",71.75,24.05
"19315",71.85,24.05
"19316",71.95,24.05
"19317",72.05,24.05
"19318",72.15,24.05
"19319",72.25,24.05
"19320",72.35,24.05
"19321",72.45,24.05
"19322",72.55,24.05
"19323",72.65,24.05
"19324",72.75,24.05
"19349",75.25,24.05
"19350",75.35,24.05
"19351",75.45,24.05
"19352",75.55,24.05
"19353",75.65,24.05
"19354",75.75,24.05
"19583",71.15,24.15
"19584",71.25,24.15
"19585",71.35,24.15
"19586",71.45,24.15
"19587",71.55,24.15
"19588",71.65,24.15
"19589",71.75,24.15
"19590",71.85,24.15
"19591",71.95,24.15
"19592",72.05,24.15
"19593",72.15,24.15
"19594",72.25,24.15
"19595",72.35,24.15
"19596",72.45,24.15
"19597",72.55,24.15
"19598",72.65,24.15
"19599",72.75,24.15
"19624",75.25,24.15
"19625",75.35,24.15
"19626",75.45,24.15
"19627",75.55,24.15
"19628",75.65,24.15
"19629",75.75,24.15
"19866",71.85,24.25
"19867",71.95,24.25
"19868",72.05,24.25
"19869",72.15,24.25
"19870",72.25,24.25
"19871",72.35,24.25
"19872",72.45,24.25
"19873",72.55,24.25
"19874",72.65,24.25
"19875",72.75,24.25
"19900",75.25,24.25
"19901",75.35,24.25
"19902",75.45,24.25
"19903",75.55,24.25
"19904",75.65,24.25
"19905",75.75,24.25
"19965",81.75,24.25
"19966",81.85,24.25
"19967",81.95,24.25
"19968",82.05,24.25
"19969",82.15,24.25
"19970",82.25,24.25
"19971",82.35,24.25
"19972",82.45,24.25
"19973",82.55,24.25
"19974",82.65,24.25
"19975",82.75,24.25
"19976",82.85,24.25
"19977",82.95,24.25
"19978",83.05,24.25
"19979",83.15,24.25
"19980",83.25,24.25
"19981",83.35,24.25
"19982",83.45,24.25
"19983",83.55,24.25
"19984",83.65,24.25
"20024",87.65,24.25
"20025",87.75,24.25
"20026",87.85,24.25
"20027",87.95,24.25
"20028",88.05,24.25
"20029",88.15,24.25
"20030",88.25,24.25
"20031",88.35,24.25
"20032",88.45,24.25
"20142",71.85,24.35
"20143",71.95,24.35
"20144",72.05,24.35
"20145",72.15,24.35
"20146",72.25,24.35
"20147",72.35,24.35
"20148",72.45,24.35
"20149",72.55,24.35
"20150",72.65,24.35
"20151",72.75,24.35
"20241",81.75,24.35
"20242",81.85,24.35
"20243",81.95,24.35
"20244",82.05,24.35
"20245",82.15,24.35
"20246",82.25,24.35
"20247",82.35,24.35
"20248",82.45,24.35
"20249",82.55,24.35
"20250",82.65,24.35
"20251",82.75,24.35
"20252",82.85,24.35
"20253",82.95,24.35
"20254",83.05,24.35
"20255",83.15,24.35
"20256",83.25,24.35
"20257",83.35,24.35
"20258",83.45,24.35
"20259",83.55,24.35
"20260",83.65,24.35
"20299",87.55,24.35
"20300",87.65,24.35
"20301",87.75,24.35
"20302",87.85,24.35
"20303",87.95,24.35
"20304",88.05,24.35
"20305",88.15,24.35
"20306",88.25,24.35
"20307",88.35,24.35
"20308",88.45,24.35
"20419",71.85,24.45
"20420",71.95,24.45
"20421",72.05,24.45
"20422",72.15,24.45
"20423",72.25,24.45
"20424",72.35,24.45
"20425",72.45,24.45
"20426",72.55,24.45
"20427",72.65,24.45
"20518",81.75,24.45
"20519",81.85,24.45
"20520",81.95,24.45
"20521",82.05,24.45
"20522",82.15,24.45
"20523",82.25,24.45
"20524",82.35,24.45
"20525",82.45,24.45
"20526",82.55,24.45
"20527",82.65,24.45
"20528",82.75,24.45
"20529",82.85,24.45
"20530",82.95,24.45
"20531",83.05,24.45
"20532",83.15,24.45
"20533",83.25,24.45
"20534",83.35,24.45
"20535",83.45,24.45
"20536",83.55,24.45
"20537",83.65,24.45
"20538",83.75,24.45
"20539",83.85,24.45
"20540",83.95,24.45
"20576",87.55,24.45
"20577",87.65,24.45
"20578",87.75,24.45
"20579",87.85,24.45
"20580",87.95,24.45
"20581",88.05,24.45
"20582",88.15,24.45
"20583",88.25,24.45
"20584",88.35,24.45
"20585",88.45,24.45
"20696",71.85,24.55
"20697",71.95,24.55
"20698",72.05,24.55
"20699",72.15,24.55
"20700",72.25,24.55
"20701",72.35,24.55
"20702",72.45,24.55
"20703",72.55,24.55
"20704",72.65,24.55
"20705",72.75,24.55
"20738",76.05,24.55
"20739",76.15,24.55
"20740",76.25,24.55
"20741",76.35,24.55
"20742",76.45,24.55
"20743",76.55,24.55
"20744",76.65,24.55
"20745",76.75,24.55
"20746",76.85,24.55
"20795",81.75,24.55
"20796",81.85,24.55
"20797",81.95,24.55
"20798",82.05,24.55
"20799",82.15,24.55
"20800",82.25,24.55
"20801",82.35,24.55
"20802",82.45,24.55
"20803",82.55,24.55
"20804",82.65,24.55
"20805",82.75,24.55
"20806",82.85,24.55
"20807",82.95,24.55
"20808",83.05,24.55
"20809",83.15,24.55
"20810",83.25,24.55
"20811",83.35,24.55
"20812",83.45,24.55
"20813",83.55,24.55
"20814",83.65,24.55
"20815",83.75,24.55
"20816",83.85,24.55
"20817",83.95,24.55
"20818",84.05,24.55
"20819",84.15,24.55
"20820",84.25,24.55
"20821",84.35,24.55
"20822",84.45,24.55
"20823",84.55,24.55
"20853",87.55,24.55
"20854",87.65,24.55
"20855",87.75,24.55
"20856",87.85,24.55
"20857",87.95,24.55
"20858",88.05,24.55
"20859",88.15,24.55
"20860",88.25,24.55
"20861",88.35,24.55
"20862",88.45,24.55
"20977",72.15,24.65
"20978",72.25,24.65
"20979",72.35,24.65
"20980",72.45,24.65
"20981",72.55,24.65
"20982",72.65,24.65
"20983",72.75,24.65
"21016",76.05,24.65
"21017",76.15,24.65
"21018",76.25,24.65
"21019",76.35,24.65
"21020",76.45,24.65
"21021",76.55,24.65
"21022",76.65,24.65
"21023",76.75,24.65
"21024",76.85,24.65
"21073",81.75,24.65
"21074",81.85,24.65
"21075",81.95,24.65
"21076",82.05,24.65
"21077",82.15,24.65
"21078",82.25,24.65
"21079",82.35,24.65
"21080",82.45,24.65
"21081",82.55,24.65
"21082",82.65,24.65
"21083",82.75,24.65
"21084",82.85,24.65
"21085",82.95,24.65
"21086",83.05,24.65
"21087",83.15,24.65
"21088",83.25,24.65
"21089",83.35,24.65
"21090",83.45,24.65
"21091",83.55,24.65
"21092",83.65,24.65
"21093",83.75,24.65
"21094",83.85,24.65
"21095",83.95,24.65
"21096",84.05,24.65
"21097",84.15,24.65
"21098",84.25,24.65
"21099",84.35,24.65
"21100",84.45,24.65
"21101",84.55,24.65
"21102",84.65,24.65
"21131",87.55,24.65
"21132",87.65,24.65
"21133",87.75,24.65
"21134",87.85,24.65
"21135",87.95,24.65
"21136",88.05,24.65
"21137",88.15,24.65
"21138",88.25,24.65
"21139",88.35,24.65
"21140",88.45,24.65
"21256",72.45,24.75
"21257",72.55,24.75
"21258",72.65,24.75
"21259",72.75,24.75
"21290",75.85,24.75
"21291",75.95,24.75
"21292",76.05,24.75
"21293",76.15,24.75
"21294",76.25,24.75
"21295",76.35,24.75
"21296",76.45,24.75
"21297",76.55,24.75
"21298",76.65,24.75
"21349",81.75,24.75
"21350",81.85,24.75
"21351",81.95,24.75
"21352",82.05,24.75
"21353",82.15,24.75
"21354",82.25,24.75
"21355",82.35,24.75
"21356",82.45,24.75
"21357",82.55,24.75
"21358",82.65,24.75
"21359",82.75,24.75
"21360",82.85,24.75
"21361",82.95,24.75
"21362",83.05,24.75
"21363",83.15,24.75
"21364",83.25,24.75
"21365",83.35,24.75
"21366",83.45,24.75
"21367",83.55,24.75
"21368",83.65,24.75
"21369",83.75,24.75
"21370",83.85,24.75
"21371",83.95,24.75
"21372",84.05,24.75
"21373",84.15,24.75
"21374",84.25,24.75
"21375",84.35,24.75
"21376",84.45,24.75
"21377",84.55,24.75
"21378",84.65,24.75
"21406",87.45,24.75
"21407",87.55,24.75
"21408",87.65,24.75
"21409",87.75,24.75
"21410",87.85,24.75
"21411",87.95,24.75
"21412",88.05,24.75
"21413",88.15,24.75
"21414",88.25,24.75
"21415",88.35,24.75
"21533",72.65,24.85
"21534",72.75,24.85
"21565",75.85,24.85
"21566",75.95,24.85
"21567",76.05,24.85
"21568",76.15,24.85
"21569",76.25,24.85
"21570",76.35,24.85
"21571",76.45,24.85
"21572",76.55,24.85
"21573",76.65,24.85
"21619",81.25,24.85
"21620",81.35,24.85
"21621",81.45,24.85
"21622",81.55,24.85
"21623",81.65,24.85
"21624",81.75,24.85
"21625",81.85,24.85
"21626",81.95,24.85
"21627",82.05,24.85
"21628",82.15,24.85
"21629",82.25,24.85
"21630",82.35,24.85
"21631",82.45,24.85
"21632",82.55,24.85
"21633",82.65,24.85
"21634",82.75,24.85
"21635",82.85,24.85
"21636",82.95,24.85
"21637",83.05,24.85
"21638",83.15,24.85
"21639",83.25,24.85
"21640",83.35,24.85
"21641",83.45,24.85
"21642",83.55,24.85
"21643",83.65,24.85
"21644",83.75,24.85
"21645",83.85,24.85
"21646",83.95,24.85
"21647",84.05,24.85
"21648",84.15,24.85
"21649",84.25,24.85
"21650",84.35,24.85
"21651",84.45,24.85
"21652",84.55,24.85
"21653",84.65,24.85
"21654",84.75,24.85
"21680",87.35,24.85
"21681",87.45,24.85
"21682",87.55,24.85
"21683",87.65,24.85
"21684",87.75,24.85
"21685",87.85,24.85
"21686",87.95,24.85
"21687",88.05,24.85
"21688",88.15,24.85
"21689",88.25,24.85
"21690",88.35,24.85
"21838",75.75,24.95
"21839",75.85,24.95
"21840",75.95,24.95
"21841",76.05,24.95
"21842",76.15,24.95
"21843",76.25,24.95
"21844",76.35,24.95
"21845",76.45,24.95
"21846",76.55,24.95
"21893",81.25,24.95
"21894",81.35,24.95
"21895",81.45,24.95
"21896",81.55,24.95
"21897",81.65,24.95
"21898",81.75,24.95
"21899",81.85,24.95
"21900",81.95,24.95
"21901",82.05,24.95
"21902",82.15,24.95
"21903",82.25,24.95
"21904",82.35,24.95
"21905",82.45,24.95
"21906",82.55,24.95
"21907",82.65,24.95
"21908",82.75,24.95
"21909",82.85,24.95
"21910",82.95,24.95
"21911",83.05,24.95
"21912",83.15,24.95
"21913",83.25,24.95
"21914",83.35,24.95
"21915",83.45,24.95
"21916",83.55,24.95
"21917",83.65,24.95
"21918",83.75,24.95
"21919",83.85,24.95
"21920",83.95,24.95
"21921",84.05,24.95
"21922",84.15,24.95
"21923",84.25,24.95
"21924",84.35,24.95
"21925",84.45,24.95
"21926",84.55,24.95
"21927",84.65,24.95
"21928",84.75,24.95
"21954",87.35,24.95
"21955",87.45,24.95
"21956",87.55,24.95
"21957",87.65,24.95
"21958",87.75,24.95
"21959",87.85,24.95
"21960",87.95,24.95
"21961",88.05,24.95
"21962",88.15,24.95
"21963",88.25,24.95
"21964",88.35,24.95
"22110",75.75,25.05
"22111",75.85,25.05
"22112",75.95,25.05
"22113",76.05,25.05
"22114",76.15,25.05
"22115",76.25,25.05
"22116",76.35,25.05
"22117",76.45,25.05
"22118",76.55,25.05
"22165",81.25,25.05
"22166",81.35,25.05
"22167",81.45,25.05
"22168",81.55,25.05
"22169",81.65,25.05
"22170",81.75,25.05
"22171",81.85,25.05
"22172",81.95,25.05
"22173",82.05,25.05
"22174",82.15,25.05
"22175",82.25,25.05
"22176",82.35,25.05
"22177",82.45,25.05
"22178",82.55,25.05
"22179",82.65,25.05
"22180",82.75,25.05
"22181",82.85,25.05
"22182",82.95,25.05
"22183",83.05,25.05
"22184",83.15,25.05
"22185",83.25,25.05
"22186",83.35,25.05
"22187",83.45,25.05
"22188",83.55,25.05
"22189",83.65,25.05
"22190",83.75,25.05
"22191",83.85,25.05
"22192",83.95,25.05
"22193",84.05,25.05
"22194",84.15,25.05
"22195",84.25,25.05
"22196",84.35,25.05
"22197",84.45,25.05
"22198",84.55,25.05
"22199",84.65,25.05
"22200",84.75,25.05
"22226",87.35,25.05
"22227",87.45,25.05
"22228",87.55,25.05
"22229",87.65,25.05
"22230",87.75,25.05
"22231",87.85,25.05
"22232",87.95,25.05
"22233",88.05,25.05
"22234",88.15,25.05
"22235",88.25,25.05
"22236",88.35,25.05
"22380",76.15,25.15
"22381",76.25,25.15
"22382",76.35,25.15
"22383",76.45,25.15
"22384",76.55,25.15
"22385",76.65,25.15
"22386",76.75,25.15
"22387",76.85,25.15
"22395",77.65,25.15
"22396",77.75,25.15
"22397",77.85,25.15
"22398",77.95,25.15
"22399",78.05,25.15
"22400",78.15,25.15
"22401",78.25,25.15
"22402",78.35,25.15
"22408",78.95,25.15
"22409",79.05,25.15
"22410",79.15,25.15
"22411",79.25,25.15
"22412",79.35,25.15
"22413",79.45,25.15
"22414",79.55,25.15
"22415",79.65,25.15
"22416",79.75,25.15
"22431",81.25,25.15
"22432",81.35,25.15
"22433",81.45,25.15
"22434",81.55,25.15
"22435",81.65,25.15
"22436",81.75,25.15
"22437",81.85,25.15
"22438",81.95,25.15
"22439",82.05,25.15
"22440",82.15,25.15
"22441",82.25,25.15
"22442",82.35,25.15
"22443",82.45,25.15
"22444",82.55,25.15
"22445",82.65,25.15
"22446",82.75,25.15
"22447",82.85,25.15
"22448",82.95,25.15
"22449",83.05,25.15
"22450",83.15,25.15
"22451",83.25,25.15
